ID,Label,fold
5f3137f4-bba2-11e8-b2b9-ac1f6b6435d0,14,0
606361d8-bba2-11e8-b2b9-ac1f6b6435d0,3,0
615bac62-bba2-11e8-b2b9-ac1f6b6435d0,17,0
62d462be-bba2-11e8-b2b9-ac1f6b6435d0,3,0
6367e14c-bba2-11e8-b2b9-ac1f6b6435d0,10,0
64b38e16-bba2-11e8-b2b9-ac1f6b6435d0,0,0
667001f8-bba2-11e8-b2b9-ac1f6b6435d0,14,0
67522894-bba2-11e8-b2b9-ac1f6b6435d0,3,0
6aa0983c-bba2-11e8-b2b9-ac1f6b6435d0,16,0
692bbf90-bba2-11e8-b2b9-ac1f6b6435d0,13,0
6e353124-bba2-11e8-b2b9-ac1f6b6435d0,14,0
6b307dc6-bba2-11e8-b2b9-ac1f6b6435d0,13,0
6b8167ae-bba2-11e8-b2b9-ac1f6b6435d0,4,0
6e5b0638-bba2-11e8-b2b9-ac1f6b6435d0,0,0
6dfad420-bba2-11e8-b2b9-ac1f6b6435d0,7,0
6c74311e-bba2-11e8-b2b9-ac1f6b6435d0,2,0
6fb2c0a2-bba2-11e8-b2b9-ac1f6b6435d0,0,0
6e64bdc2-bba2-11e8-b2b9-ac1f6b6435d0,1,0
71988e60-bba2-11e8-b2b9-ac1f6b6435d0,14,0
77a0734a-bba2-11e8-b2b9-ac1f6b6435d0,0,0
793b6700-bba2-11e8-b2b9-ac1f6b6435d0,0,0
79811962-bba2-11e8-b2b9-ac1f6b6435d0,5,0
7f914958-bba2-11e8-b2b9-ac1f6b6435d0,8,0
8013db7a-bba2-11e8-b2b9-ac1f6b6435d0,10,0
80c2cf90-bba2-11e8-b2b9-ac1f6b6435d0,16,0
813b6bb2-bba2-11e8-b2b9-ac1f6b6435d0,5,0
82417b8c-bba2-11e8-b2b9-ac1f6b6435d0,8,0
832b3498-bba2-11e8-b2b9-ac1f6b6435d0,0,0
82f53df2-bba2-11e8-b2b9-ac1f6b6435d0,0,0
83f23eee-bba2-11e8-b2b9-ac1f6b6435d0,5,0
85de6b88-bba2-11e8-b2b9-ac1f6b6435d0,2,0
85487a1a-bba2-11e8-b2b9-ac1f6b6435d0,16,0
86900d2a-bba2-11e8-b2b9-ac1f6b6435d0,18,0
85a8d2ac-bba2-11e8-b2b9-ac1f6b6435d0,0,0
8b3fadda-bba2-11e8-b2b9-ac1f6b6435d0,0,0
9098fdc2-bba2-11e8-b2b9-ac1f6b6435d0,14,0
8ba51a08-bba2-11e8-b2b9-ac1f6b6435d0,14,0
8bd7a590-bba2-11e8-b2b9-ac1f6b6435d0,14,0
8cf47e62-bba2-11e8-b2b9-ac1f6b6435d0,7,0
8cceba88-bba2-11e8-b2b9-ac1f6b6435d0,0,0
8f176394-bba2-11e8-b2b9-ac1f6b6435d0,14,0
9154beea-bba2-11e8-b2b9-ac1f6b6435d0,6,0
964b0d14-bba2-11e8-b2b9-ac1f6b6435d0,0,0
96db8c22-bba2-11e8-b2b9-ac1f6b6435d0,9,0
97b396c6-bba2-11e8-b2b9-ac1f6b6435d0,4,0
97c1c32c-bba2-11e8-b2b9-ac1f6b6435d0,5,0
990fa87a-bba2-11e8-b2b9-ac1f6b6435d0,5,0
9a96cf48-bba2-11e8-b2b9-ac1f6b6435d0,0,0
995e110e-bba2-11e8-b2b9-ac1f6b6435d0,4,0
9ae2b7b4-bba2-11e8-b2b9-ac1f6b6435d0,16,0
9a43a5f2-bba2-11e8-b2b9-ac1f6b6435d0,8,0
9a616e34-bba2-11e8-b2b9-ac1f6b6435d0,0,0
9bdeb0be-bba2-11e8-b2b9-ac1f6b6435d0,5,0
9f099dda-bba2-11e8-b2b9-ac1f6b6435d0,17,0
9e579bda-bba2-11e8-b2b9-ac1f6b6435d0,7,0
a0a4c796-bba2-11e8-b2b9-ac1f6b6435d0,17,0
a46bbd26-bba2-11e8-b2b9-ac1f6b6435d0,14,0
a46e4f0a-bba2-11e8-b2b9-ac1f6b6435d0,16,0
a4f97602-bba2-11e8-b2b9-ac1f6b6435d0,0,0
a559165c-bba2-11e8-b2b9-ac1f6b6435d0,0,0
a7ad586e-bba2-11e8-b2b9-ac1f6b6435d0,3,0
a9d97b36-bba2-11e8-b2b9-ac1f6b6435d0,13,0
a890ce6e-bba2-11e8-b2b9-ac1f6b6435d0,12,0
abc11bd4-bba2-11e8-b2b9-ac1f6b6435d0,12,0
ab4cc612-bba2-11e8-b2b9-ac1f6b6435d0,4,0
ad8547ba-bba2-11e8-b2b9-ac1f6b6435d0,0,0
b19a2dca-bba2-11e8-b2b9-ac1f6b6435d0,0,0
b444bb62-bba2-11e8-b2b9-ac1f6b6435d0,4,0
b11dc8c0-bba2-11e8-b2b9-ac1f6b6435d0,16,0
b2fdc23a-bba2-11e8-b2b9-ac1f6b6435d0,16,0
b215a6da-bba2-11e8-b2b9-ac1f6b6435d0,7,0
b24e7406-bba2-11e8-b2b9-ac1f6b6435d0,16,0
b77898da-bba2-11e8-b2b9-ac1f6b6435d0,16,0
b62bd794-bba2-11e8-b2b9-ac1f6b6435d0,5,0
b8529ec2-bba2-11e8-b2b9-ac1f6b6435d0,13,0
b72f3dd4-bba2-11e8-b2b9-ac1f6b6435d0,12,0
b86fec02-bba2-11e8-b2b9-ac1f6b6435d0,4,0
ba9f6160-bba2-11e8-b2b9-ac1f6b6435d0,3,0
bad0e24e-bba2-11e8-b2b9-ac1f6b6435d0,13,0
bc45d332-bba2-11e8-b2b9-ac1f6b6435d0,7,0
bbf37146-bba2-11e8-b2b9-ac1f6b6435d0,12,0
bc17b79a-bba2-11e8-b2b9-ac1f6b6435d0,5,0
bcdc493e-bba2-11e8-b2b9-ac1f6b6435d0,0,0
c59dbd96-bba2-11e8-b2b9-ac1f6b6435d0,14,0
c5ba3ec6-bba2-11e8-b2b9-ac1f6b6435d0,0,0
c45f80ae-bba2-11e8-b2b9-ac1f6b6435d0,0,0
c79b16b6-bba2-11e8-b2b9-ac1f6b6435d0,6,0
c8ff902c-bba2-11e8-b2b9-ac1f6b6435d0,13,0
c8a15e58-bba2-11e8-b2b9-ac1f6b6435d0,4,0
cbe01550-bba2-11e8-b2b9-ac1f6b6435d0,17,0
ce77f22e-bba2-11e8-b2b9-ac1f6b6435d0,8,0
ce74fc36-bba2-11e8-b2b9-ac1f6b6435d0,14,0
ceafe51c-bba2-11e8-b2b9-ac1f6b6435d0,13,0
cfd178a2-bba2-11e8-b2b9-ac1f6b6435d0,2,0
d17351f8-bba2-11e8-b2b9-ac1f6b6435d0,0,0
d291946e-bba2-11e8-b2b9-ac1f6b6435d0,5,0
d36befb0-bba2-11e8-b2b9-ac1f6b6435d0,2,0
d372be8a-bba2-11e8-b2b9-ac1f6b6435d0,4,0
d5abce3a-bba2-11e8-b2b9-ac1f6b6435d0,4,0
d81a9958-bba2-11e8-b2b9-ac1f6b6435d0,1,0
d9350d82-bba2-11e8-b2b9-ac1f6b6435d0,2,0
d930ed06-bba2-11e8-b2b9-ac1f6b6435d0,14,0
dae78e48-bba2-11e8-b2b9-ac1f6b6435d0,10,0
da83ea8c-bba2-11e8-b2b9-ac1f6b6435d0,7,0
db698ad8-bba2-11e8-b2b9-ac1f6b6435d0,0,0
dd90c1d2-bba2-11e8-b2b9-ac1f6b6435d0,17,0
de2621e6-bba2-11e8-b2b9-ac1f6b6435d0,8,0
dddbd154-bba2-11e8-b2b9-ac1f6b6435d0,6,0
de43c2b4-bba2-11e8-b2b9-ac1f6b6435d0,8,0
dd6ce640-bba2-11e8-b2b9-ac1f6b6435d0,16,0
df6aa1b2-bba2-11e8-b2b9-ac1f6b6435d0,9,0
e2528a2a-bba2-11e8-b2b9-ac1f6b6435d0,16,0
e184ef52-bba2-11e8-b2b9-ac1f6b6435d0,8,0
e1aed506-bba2-11e8-b2b9-ac1f6b6435d0,0,0
e477d724-bba2-11e8-b2b9-ac1f6b6435d0,8,0
e4ee00de-bba2-11e8-b2b9-ac1f6b6435d0,2,1
e671204e-bba2-11e8-b2b9-ac1f6b6435d0,16,0
e70eacd8-bba2-11e8-b2b9-ac1f6b6435d0,0,0
e8f2fc16-bba2-11e8-b2b9-ac1f6b6435d0,0,0
e9ba3326-bba2-11e8-b2b9-ac1f6b6435d0,12,0
ed37581c-bba2-11e8-b2b9-ac1f6b6435d0,0,0
ece8ce68-bba2-11e8-b2b9-ac1f6b6435d0,7,0
efcc19dc-bba2-11e8-b2b9-ac1f6b6435d0,7,0
f0f9a766-bba2-11e8-b2b9-ac1f6b6435d0,2,1
f31837a6-bba2-11e8-b2b9-ac1f6b6435d0,10,0
f4e97da6-bba2-11e8-b2b9-ac1f6b6435d0,16,0
f534a88a-bba2-11e8-b2b9-ac1f6b6435d0,0,0
f4460b8a-bba2-11e8-b2b9-ac1f6b6435d0,14,0
f93e8932-bba2-11e8-b2b9-ac1f6b6435d0,13,1
fac9ccee-bba2-11e8-b2b9-ac1f6b6435d0,16,0
fbf3543c-bba2-11e8-b2b9-ac1f6b6435d0,10,0
fd6e0e74-bba2-11e8-b2b9-ac1f6b6435d0,7,0
0102707a-bba3-11e8-b2b9-ac1f6b6435d0,14,0
0148ee6a-bba3-11e8-b2b9-ac1f6b6435d0,4,0
0510ecd2-bba3-11e8-b2b9-ac1f6b6435d0,13,1
03b4ea6e-bba3-11e8-b2b9-ac1f6b6435d0,14,0
0698a892-bba3-11e8-b2b9-ac1f6b6435d0,14,0
05caf1fe-bba3-11e8-b2b9-ac1f6b6435d0,2,1
0870c2bc-bba3-11e8-b2b9-ac1f6b6435d0,14,0
0680966c-bba3-11e8-b2b9-ac1f6b6435d0,4,0
0877a7da-bba3-11e8-b2b9-ac1f6b6435d0,3,0
0a027b48-bba3-11e8-b2b9-ac1f6b6435d0,0,0
08543dfe-bba3-11e8-b2b9-ac1f6b6435d0,8,0
0d1be0a8-bba3-11e8-b2b9-ac1f6b6435d0,0,0
0feafc42-bba3-11e8-b2b9-ac1f6b6435d0,14,0
11185ce0-bba3-11e8-b2b9-ac1f6b6435d0,13,1
122be476-bba3-11e8-b2b9-ac1f6b6435d0,9,0
130bf642-bba3-11e8-b2b9-ac1f6b6435d0,3,0
153cbdb6-bba3-11e8-b2b9-ac1f6b6435d0,2,1
170ec40e-bba3-11e8-b2b9-ac1f6b6435d0,4,0
163bb334-bba3-11e8-b2b9-ac1f6b6435d0,0,0
170e303e-bba3-11e8-b2b9-ac1f6b6435d0,0,0
1da5df96-bba3-11e8-b2b9-ac1f6b6435d0,12,0
1e62540a-bba3-11e8-b2b9-ac1f6b6435d0,8,0
1f41e99e-bba3-11e8-b2b9-ac1f6b6435d0,16,0
1f3bf44e-bba3-11e8-b2b9-ac1f6b6435d0,16,0
1f6c7d26-bba3-11e8-b2b9-ac1f6b6435d0,14,0
207dbc34-bba3-11e8-b2b9-ac1f6b6435d0,13,1
208a6e52-bba3-11e8-b2b9-ac1f6b6435d0,8,0
2295c908-bba3-11e8-b2b9-ac1f6b6435d0,16,0
234db996-bba3-11e8-b2b9-ac1f6b6435d0,7,0
23ae968a-bba3-11e8-b2b9-ac1f6b6435d0,1,0
22b9257e-bba3-11e8-b2b9-ac1f6b6435d0,2,1
277f4476-bba3-11e8-b2b9-ac1f6b6435d0,2,1
24cde886-bba3-11e8-b2b9-ac1f6b6435d0,16,0
293d505a-bba3-11e8-b2b9-ac1f6b6435d0,6,0
283f573e-bba3-11e8-b2b9-ac1f6b6435d0,8,0
2a601a30-bba3-11e8-b2b9-ac1f6b6435d0,8,0
2b2690f2-bba3-11e8-b2b9-ac1f6b6435d0,4,0
2a8e6322-bba3-11e8-b2b9-ac1f6b6435d0,7,0
2d0f93a0-bba3-11e8-b2b9-ac1f6b6435d0,13,1
2cc6032a-bba3-11e8-b2b9-ac1f6b6435d0,12,0
2d4ac5a6-bba3-11e8-b2b9-ac1f6b6435d0,2,1
2f1e100e-bba3-11e8-b2b9-ac1f6b6435d0,5,0
2f4329d4-bba3-11e8-b2b9-ac1f6b6435d0,7,0
2fce7e30-bba3-11e8-b2b9-ac1f6b6435d0,16,0
30245fda-bba3-11e8-b2b9-ac1f6b6435d0,13,1
304ea48e-bba3-11e8-b2b9-ac1f6b6435d0,5,0
33e7a938-bba3-11e8-b2b9-ac1f6b6435d0,10,0
36d768fe-bba3-11e8-b2b9-ac1f6b6435d0,8,0
386347f6-bba3-11e8-b2b9-ac1f6b6435d0,12,0
3e1d10dc-bba3-11e8-b2b9-ac1f6b6435d0,0,0
3af0a52c-bba3-11e8-b2b9-ac1f6b6435d0,14,0
3a2e4f5e-bba3-11e8-b2b9-ac1f6b6435d0,0,0
3d4ec2d6-bba3-11e8-b2b9-ac1f6b6435d0,6,0
3de4800a-bba3-11e8-b2b9-ac1f6b6435d0,13,1
3e3deadc-bba3-11e8-b2b9-ac1f6b6435d0,4,0
3ef41e42-bba3-11e8-b2b9-ac1f6b6435d0,0,0
411a0ccc-bba3-11e8-b2b9-ac1f6b6435d0,13,1
3fe924d2-bba3-11e8-b2b9-ac1f6b6435d0,3,0
46c0230a-bba3-11e8-b2b9-ac1f6b6435d0,8,0
4810fa72-bba3-11e8-b2b9-ac1f6b6435d0,0,0
48ce699a-bba3-11e8-b2b9-ac1f6b6435d0,4,0
48c3dae8-bba3-11e8-b2b9-ac1f6b6435d0,6,0
4b8d379c-bba3-11e8-b2b9-ac1f6b6435d0,10,0
4ac40a7a-bba3-11e8-b2b9-ac1f6b6435d0,5,0
4b853196-bba3-11e8-b2b9-ac1f6b6435d0,3,0
4e1c65a0-bba3-11e8-b2b9-ac1f6b6435d0,9,0
53b6fbe2-bba3-11e8-b2b9-ac1f6b6435d0,0,0
51298390-bba3-11e8-b2b9-ac1f6b6435d0,6,0
509145bc-bba3-11e8-b2b9-ac1f6b6435d0,2,1
508ddba2-bba3-11e8-b2b9-ac1f6b6435d0,0,0
524cc7dc-bba3-11e8-b2b9-ac1f6b6435d0,5,0
558dfed4-bba3-11e8-b2b9-ac1f6b6435d0,8,0
559c11b8-bba3-11e8-b2b9-ac1f6b6435d0,12,0
540221e4-bba3-11e8-b2b9-ac1f6b6435d0,4,0
56cf8588-bba3-11e8-b2b9-ac1f6b6435d0,6,0
5d90d412-bba3-11e8-b2b9-ac1f6b6435d0,13,1
57c12c30-bba3-11e8-b2b9-ac1f6b6435d0,0,0
5a0abb78-bba3-11e8-b2b9-ac1f6b6435d0,13,1
5a0c2bfc-bba3-11e8-b2b9-ac1f6b6435d0,10,0
5a40f9ea-bba3-11e8-b2b9-ac1f6b6435d0,14,0
5dbfd532-bba3-11e8-b2b9-ac1f6b6435d0,4,0
62144b7c-bba3-11e8-b2b9-ac1f6b6435d0,16,0
62afc05c-bba3-11e8-b2b9-ac1f6b6435d0,4,0
636bc518-bba3-11e8-b2b9-ac1f6b6435d0,1,0
66789790-bba3-11e8-b2b9-ac1f6b6435d0,2,1
6736641e-bba3-11e8-b2b9-ac1f6b6435d0,4,0
6ad2b492-bba3-11e8-b2b9-ac1f6b6435d0,14,0
681d1f6c-bba3-11e8-b2b9-ac1f6b6435d0,9,0
6baefc72-bba3-11e8-b2b9-ac1f6b6435d0,6,1
6db8176a-bba3-11e8-b2b9-ac1f6b6435d0,4,0
6e143900-bba3-11e8-b2b9-ac1f6b6435d0,3,0
6e3dbcf8-bba3-11e8-b2b9-ac1f6b6435d0,10,0
736a8a3a-bba3-11e8-b2b9-ac1f6b6435d0,2,1
76a66f5c-bba3-11e8-b2b9-ac1f6b6435d0,17,0
775f0d14-bba3-11e8-b2b9-ac1f6b6435d0,1,0
77f8616c-bba3-11e8-b2b9-ac1f6b6435d0,1,0
7abf93ac-bba3-11e8-b2b9-ac1f6b6435d0,2,1
795b164e-bba3-11e8-b2b9-ac1f6b6435d0,1,0
7d3d4462-bba3-11e8-b2b9-ac1f6b6435d0,16,0
833e6f58-bba3-11e8-b2b9-ac1f6b6435d0,0,0
8250ea26-bba3-11e8-b2b9-ac1f6b6435d0,0,0
83da5670-bba3-11e8-b2b9-ac1f6b6435d0,13,1
83c9b82e-bba3-11e8-b2b9-ac1f6b6435d0,16,0
86d61652-bba3-11e8-b2b9-ac1f6b6435d0,13,1
85b47b38-bba3-11e8-b2b9-ac1f6b6435d0,5,0
8e1f5b9e-bba3-11e8-b2b9-ac1f6b6435d0,0,0
8d229e72-bba3-11e8-b2b9-ac1f6b6435d0,4,0
8c5f61fa-bba3-11e8-b2b9-ac1f6b6435d0,3,0
8e1918c4-bba3-11e8-b2b9-ac1f6b6435d0,14,0
8d56f262-bba3-11e8-b2b9-ac1f6b6435d0,7,0
8eddf9be-bba3-11e8-b2b9-ac1f6b6435d0,5,0
8fb7494e-bba3-11e8-b2b9-ac1f6b6435d0,14,0
940b882a-bba3-11e8-b2b9-ac1f6b6435d0,3,0
95c201da-bba3-11e8-b2b9-ac1f6b6435d0,7,0
97ff4e94-bba3-11e8-b2b9-ac1f6b6435d0,14,0
9a53b752-bba3-11e8-b2b9-ac1f6b6435d0,2,1
9aba2712-bba3-11e8-b2b9-ac1f6b6435d0,10,0
99c1df80-bba3-11e8-b2b9-ac1f6b6435d0,16,0
9cc2eecc-bba3-11e8-b2b9-ac1f6b6435d0,0,0
a19d5f36-bba3-11e8-b2b9-ac1f6b6435d0,5,1
a3e06e50-bba3-11e8-b2b9-ac1f6b6435d0,4,0
a6a539d6-bba3-11e8-b2b9-ac1f6b6435d0,8,0
a7cb56ba-bba3-11e8-b2b9-ac1f6b6435d0,14,0
a71e0c08-bba3-11e8-b2b9-ac1f6b6435d0,5,1
a86d8796-bba3-11e8-b2b9-ac1f6b6435d0,16,0
aa22e2e8-bba3-11e8-b2b9-ac1f6b6435d0,7,0
acb41a22-bba3-11e8-b2b9-ac1f6b6435d0,4,0
ada61c0a-bba3-11e8-b2b9-ac1f6b6435d0,0,0
b052e0dc-bba3-11e8-b2b9-ac1f6b6435d0,12,0
af69d0ae-bba3-11e8-b2b9-ac1f6b6435d0,13,1
ae4b8028-bba3-11e8-b2b9-ac1f6b6435d0,12,0
adadde9a-bba3-11e8-b2b9-ac1f6b6435d0,7,0
af881852-bba3-11e8-b2b9-ac1f6b6435d0,13,1
b3923022-bba3-11e8-b2b9-ac1f6b6435d0,17,0
b62587f8-bba3-11e8-b2b9-ac1f6b6435d0,8,1
b0e87b38-bba3-11e8-b2b9-ac1f6b6435d0,6,1
b30851c2-bba3-11e8-b2b9-ac1f6b6435d0,10,0
b4f3949c-bba3-11e8-b2b9-ac1f6b6435d0,14,0
b88bb5a8-bba3-11e8-b2b9-ac1f6b6435d0,14,0
b7e2b7c8-bba3-11e8-b2b9-ac1f6b6435d0,4,0
bb4c744e-bba3-11e8-b2b9-ac1f6b6435d0,7,0
ba05ebba-bba3-11e8-b2b9-ac1f6b6435d0,5,1
bc13fb7c-bba3-11e8-b2b9-ac1f6b6435d0,0,0
bbedcf24-bba3-11e8-b2b9-ac1f6b6435d0,4,0
bd532bd4-bba3-11e8-b2b9-ac1f6b6435d0,14,0
bea0cf96-bba3-11e8-b2b9-ac1f6b6435d0,16,0
bff069ec-bba3-11e8-b2b9-ac1f6b6435d0,15,0
bee56372-bba3-11e8-b2b9-ac1f6b6435d0,2,1
c1e13484-bba3-11e8-b2b9-ac1f6b6435d0,0,0
c1bf6660-bba3-11e8-b2b9-ac1f6b6435d0,4,0
c2d9871a-bba3-11e8-b2b9-ac1f6b6435d0,5,1
c59b6040-bba3-11e8-b2b9-ac1f6b6435d0,8,1
c5072f56-bba3-11e8-b2b9-ac1f6b6435d0,17,1
c6516e58-bba3-11e8-b2b9-ac1f6b6435d0,5,1
c619854c-bba3-11e8-b2b9-ac1f6b6435d0,9,0
cc4e7030-bba3-11e8-b2b9-ac1f6b6435d0,13,1
cad096ac-bba3-11e8-b2b9-ac1f6b6435d0,1,0
cf37c18e-bba3-11e8-b2b9-ac1f6b6435d0,8,1
cf9db796-bba3-11e8-b2b9-ac1f6b6435d0,4,0
cecdc090-bba3-11e8-b2b9-ac1f6b6435d0,8,1
d039f2e6-bba3-11e8-b2b9-ac1f6b6435d0,13,1
d1d2d550-bba3-11e8-b2b9-ac1f6b6435d0,0,1
d31d0520-bba3-11e8-b2b9-ac1f6b6435d0,9,0
d2ab65aa-bba3-11e8-b2b9-ac1f6b6435d0,3,0
d4fa27ec-bba3-11e8-b2b9-ac1f6b6435d0,0,1
d64fef1e-bba3-11e8-b2b9-ac1f6b6435d0,5,1
d6d09e7a-bba3-11e8-b2b9-ac1f6b6435d0,4,0
d8b666c0-bba3-11e8-b2b9-ac1f6b6435d0,16,0
d98cff64-bba3-11e8-b2b9-ac1f6b6435d0,0,1
d94577ca-bba3-11e8-b2b9-ac1f6b6435d0,7,0
dca73188-bba3-11e8-b2b9-ac1f6b6435d0,16,0
de2fa206-bba3-11e8-b2b9-ac1f6b6435d0,14,0
ddf43766-bba3-11e8-b2b9-ac1f6b6435d0,0,1
e0f32918-bba3-11e8-b2b9-ac1f6b6435d0,9,0
e0255a38-bba3-11e8-b2b9-ac1f6b6435d0,14,0
e1d0b10c-bba3-11e8-b2b9-ac1f6b6435d0,10,0
e197fe2a-bba3-11e8-b2b9-ac1f6b6435d0,5,1
e2599ec2-bba3-11e8-b2b9-ac1f6b6435d0,16,0
e49645c8-bba3-11e8-b2b9-ac1f6b6435d0,14,0
e9d553e4-bba3-11e8-b2b9-ac1f6b6435d0,10,0
ea5e1d46-bba3-11e8-b2b9-ac1f6b6435d0,9,0
e57e9508-bba3-11e8-b2b9-ac1f6b6435d0,5,1
e800e0f6-bba3-11e8-b2b9-ac1f6b6435d0,17,1
eb9632f2-bba3-11e8-b2b9-ac1f6b6435d0,5,1
eefadc22-bba3-11e8-b2b9-ac1f6b6435d0,13,1
ecce355c-bba3-11e8-b2b9-ac1f6b6435d0,2,1
f089726a-bba3-11e8-b2b9-ac1f6b6435d0,10,0
ed45d350-bba3-11e8-b2b9-ac1f6b6435d0,4,0
ee2240e2-bba3-11e8-b2b9-ac1f6b6435d0,7,0
f128eea8-bba3-11e8-b2b9-ac1f6b6435d0,0,1
f3ab763c-bba3-11e8-b2b9-ac1f6b6435d0,6,1
f4414266-bba3-11e8-b2b9-ac1f6b6435d0,12,0
f6f2068a-bba3-11e8-b2b9-ac1f6b6435d0,4,0
f818a6c2-bba3-11e8-b2b9-ac1f6b6435d0,14,0
f6ec82aa-bba3-11e8-b2b9-ac1f6b6435d0,4,0
f6ad2d6c-bba3-11e8-b2b9-ac1f6b6435d0,13,1
f8fbf954-bba3-11e8-b2b9-ac1f6b6435d0,0,1
f923ea0e-bba3-11e8-b2b9-ac1f6b6435d0,12,0
fbfd57d8-bba3-11e8-b2b9-ac1f6b6435d0,14,0
fbd6c230-bba3-11e8-b2b9-ac1f6b6435d0,4,0
ffd23be4-bba3-11e8-b2b9-ac1f6b6435d0,5,1
000c99ba-bba4-11e8-b2b9-ac1f6b6435d0,1,0
fea4fb58-bba3-11e8-b2b9-ac1f6b6435d0,0,1
03d05b86-bba4-11e8-b2b9-ac1f6b6435d0,7,0
05be40f2-bba4-11e8-b2b9-ac1f6b6435d0,7,0
07988fd6-bba4-11e8-b2b9-ac1f6b6435d0,0,1
0a13f200-bba4-11e8-b2b9-ac1f6b6435d0,0,1
07bc902a-bba4-11e8-b2b9-ac1f6b6435d0,5,1
081f9878-bba4-11e8-b2b9-ac1f6b6435d0,14,0
0b2dd2be-bba4-11e8-b2b9-ac1f6b6435d0,16,0
0b72650a-bba4-11e8-b2b9-ac1f6b6435d0,7,0
0f2ba210-bba4-11e8-b2b9-ac1f6b6435d0,13,1
0ee8e984-bba4-11e8-b2b9-ac1f6b6435d0,14,0
0ecc6caa-bba4-11e8-b2b9-ac1f6b6435d0,13,1
0fc383fa-bba4-11e8-b2b9-ac1f6b6435d0,16,0
0e8c2582-bba4-11e8-b2b9-ac1f6b6435d0,3,0
1265728a-bba4-11e8-b2b9-ac1f6b6435d0,14,0
1256ad2c-bba4-11e8-b2b9-ac1f6b6435d0,4,0
130c7332-bba4-11e8-b2b9-ac1f6b6435d0,16,0
15739fba-bba4-11e8-b2b9-ac1f6b6435d0,13,1
14dc6f0a-bba4-11e8-b2b9-ac1f6b6435d0,4,0
1852f2d0-bba4-11e8-b2b9-ac1f6b6435d0,14,0
180c33e0-bba4-11e8-b2b9-ac1f6b6435d0,13,1
1a657674-bba4-11e8-b2b9-ac1f6b6435d0,13,1
1aeea3ae-bba4-11e8-b2b9-ac1f6b6435d0,4,0
1c5db75c-bba4-11e8-b2b9-ac1f6b6435d0,16,0
2002e2e2-bba4-11e8-b2b9-ac1f6b6435d0,12,0
200ea262-bba4-11e8-b2b9-ac1f6b6435d0,14,0
201d196e-bba4-11e8-b2b9-ac1f6b6435d0,2,1
212dca06-bba4-11e8-b2b9-ac1f6b6435d0,0,1
24904a70-bba4-11e8-b2b9-ac1f6b6435d0,0,1
23f71af8-bba4-11e8-b2b9-ac1f6b6435d0,6,1
24e5d9ea-bba4-11e8-b2b9-ac1f6b6435d0,9,0
2ced0ad2-bba4-11e8-b2b9-ac1f6b6435d0,6,1
29ce7106-bba4-11e8-b2b9-ac1f6b6435d0,5,1
2d8fc63c-bba4-11e8-b2b9-ac1f6b6435d0,15,0
3363fe84-bba4-11e8-b2b9-ac1f6b6435d0,14,0
2fb83ab6-bba4-11e8-b2b9-ac1f6b6435d0,13,1
35adc968-bba4-11e8-b2b9-ac1f6b6435d0,0,1
37e8ba80-bba4-11e8-b2b9-ac1f6b6435d0,13,1
380ac9d6-bba4-11e8-b2b9-ac1f6b6435d0,0,1
3a237ac4-bba4-11e8-b2b9-ac1f6b6435d0,14,1
3ab3ef96-bba4-11e8-b2b9-ac1f6b6435d0,17,1
39af3d76-bba4-11e8-b2b9-ac1f6b6435d0,4,0
3d07f3d2-bba4-11e8-b2b9-ac1f6b6435d0,5,1
3ba28bd8-bba4-11e8-b2b9-ac1f6b6435d0,16,0
3f4c5e94-bba4-11e8-b2b9-ac1f6b6435d0,13,1
41060e2e-bba4-11e8-b2b9-ac1f6b6435d0,13,1
423cb996-bba4-11e8-b2b9-ac1f6b6435d0,5,1
41d7ba82-bba4-11e8-b2b9-ac1f6b6435d0,6,1
43cffbb0-bba4-11e8-b2b9-ac1f6b6435d0,14,1
453a4ea6-bba4-11e8-b2b9-ac1f6b6435d0,10,0
455beaca-bba4-11e8-b2b9-ac1f6b6435d0,6,1
44e2007a-bba4-11e8-b2b9-ac1f6b6435d0,3,0
461661ac-bba4-11e8-b2b9-ac1f6b6435d0,8,1
46c50ea0-bba4-11e8-b2b9-ac1f6b6435d0,14,1
481b5fca-bba4-11e8-b2b9-ac1f6b6435d0,4,0
4aaf71cc-bba4-11e8-b2b9-ac1f6b6435d0,12,0
4ab4f494-bba4-11e8-b2b9-ac1f6b6435d0,0,1
4c3e3690-bba4-11e8-b2b9-ac1f6b6435d0,5,1
4e222afc-bba4-11e8-b2b9-ac1f6b6435d0,3,0
53254cc8-bba4-11e8-b2b9-ac1f6b6435d0,4,0
54cb26a6-bba4-11e8-b2b9-ac1f6b6435d0,14,1
5482f368-bba4-11e8-b2b9-ac1f6b6435d0,6,1
547f99d4-bba4-11e8-b2b9-ac1f6b6435d0,14,1
54cb339e-bba4-11e8-b2b9-ac1f6b6435d0,2,1
5601e92e-bba4-11e8-b2b9-ac1f6b6435d0,5,1
58793a0e-bba4-11e8-b2b9-ac1f6b6435d0,14,1
58d5ab40-bba4-11e8-b2b9-ac1f6b6435d0,10,1
5d137700-bba4-11e8-b2b9-ac1f6b6435d0,14,1
5c8a441c-bba4-11e8-b2b9-ac1f6b6435d0,2,1
5c3527fc-bba4-11e8-b2b9-ac1f6b6435d0,1,0
5fe98370-bba4-11e8-b2b9-ac1f6b6435d0,12,0
